2430	148
3682	149
4218	149
4322	149
4481	149
7094	149
8161	149
9908	149
11449	149
13464	149
15326	149
15332	149
16812	149
16988	149
17341	150
3223	151
6464	152
9644	152
11934	152
13854	152
17784	152
1167	153
6542	153
17910	153
535	154
15629	154
15813	154
2066	155
4129	156
9758	156
19590	156
10649	157
4408	158
4803	158
6427	158
8046	158
8233	158
11632	158
12881	158
18792	158
4072	159
6468	159
835	160
6245	160
7750	160
9289	160
9516	160
9584	160
11090	160
12427	160
14443	160
16212	160
17801	160
18297	160
18351	160
19196	160
19583	160
12137	161
10695	162
10807	162
14560	162
11224	163
786	164
1232	164
1354	164
2222	164
3700	164
4242	164
4789	164
7007	164
8529	164
8987	164
9085	164
9157	164
9817	164
9925	164
11143	164
13884	164
14324	164
17946	164
19070	164
10	165
367	165
1514	165
1595	165
1662	165
1990	165
2328	165
2452	165
3272	165
3399	165
3690	165
3839	165
4316	165
4396	165
5382	165
5484	165
5700	165
5751	165
5922	165
6057	165
6069	165
6502	165
6664	165
6864	165
6907	165
6932	165
7092	165
7292	165
7532	165
8261	165
8277	165
8592	165
8787	165
8896	165
9010	165
9089	165
9134	165
9277	165
9338	165
9526	165
9590	165
9600	165
10164	165
10182	165
10515	165
10618	165
10904	165
11067	165
11231	165
11681	165
11818	165
12054	165
12452	165
12911	165
13335	165
13570	165
13639	165
13852	165
13886	165
14007	165
14051	165
14146	165
14341	165
14678	165
15182	165
16188	165
16280	165
16365	165
16408	165
16831	165
16981	165
17172	165
17821	165
18177	165
18291	165
18396	165
18722	165
18723	165
18822	165
19196	165
19239	165
19283	165
19513	165
6155	166
6733	166
11089	166
13456	166
13795	166
3248	167
8432	168
8683	169
3902	170
4560	171
2606	172
7573	172
11026	172
969	173
4719	173
5425	173
6252	173
7662	173
7996	173
8478	173
8731	173
9501	173
10412	173
10760	173
12754	173
13809	173
13845	173
16336	173
16467	173
16477	173
16593	173
16890	173
17186	173
18055	173
18340	173
19087	173
14280	174
7617	175
16275	176
6973	177
11166	177
575	178
2867	178
3505	178
4687	178
5566	178
6640	178
8485	178
9496	178
11123	178
11924	178
12265	178
12792	178
15785	178
17898	178
18285	178
19024	178
9301	179
1336	180
2409	180
8456	180
15975	180
19011	180
15576	181
5369	182
10929	182
10620	183
3140	184
18430	185
704	186
2325	186
3093	186
6085	186
11849	186
16254	186
17604	186
4915	187
6530	187
8331	187
10073	187
12202	187
14624	187
9	188
15	188
312	188
380	188
474	188
833	188
1432	188
2504	188
2864	188
2961	188
3380	188
3520	188
4349	188
4726	188
4785	188
5836	188
7188	188
7286	188
8671	188
8916	188
10258	188
10487	188
11534	188
11856	188
12045	188
12157	188
13507	188
13586	188
14764	188
15272	188
16139	188
16385	188
16679	188
16745	188
17325	188
18178	188
18223	188
18512	188
18934	188
19096	188
8422	189
16419	190
17276	191
19079	192
1258	193
1725	193
2251	193
4248	193
4638	193
4835	193
5729	193
6934	193
9208	193
9317	193
10543	193
16825	193
16865	193
18097	193
18413	193
19311	193
837	194
6102	195
578	196
1285	196
4026	196
4764	196
4901	196
5554	196
8181	196
11462	196
15035	196
16518	196
18774	196
19285	196
8538	197
14333	198
19378	198
15446	199
422	200
8538	201
9705	202
18411	203
13064	204
15286	204
19689	204
6345	205
13560	206
16425	207
636	208
1634	208
2350	208
2885	208
6471	208
7858	208
13191	208
17069	208
17235	208
17522	208
18916	209
3799	210
8367	210
12498	210
632	211
1205	211
6990	211
9601	211
12945	211
13370	211
17762	211
18114	211
1634	212
12414	213
1524	214
18118	214
11819	215
4591	216
5490	217
6396	218
8539	218
13101	219
19073	220
614	221
1125	221
1273	221
4344	221
9418	221
11270	221
15912	221
17901	221
18328	221
8062	222
6539	223
17715	223
2061	224
3405	224
3707	224
5537	224
6974	224
8196	224
15110	224
15157	224
19184	224
19562	224
9564	225
6437	226
18312	227
14505	228
1912	229
15818	229
2470	230
2013	231
5595	232
17579	233
776	234
11146	235
19701	235
18608	236
3096	237
7514	237
9536	237
14855	238
1335	239
5330	239
6066	239
7153	239
8150	239
10089	239
11365	239
14049	239
18170	239
18604	239
7617	240
14765	241
14490	242
358	243
722	243
1160	243
1800	243
2641	243
4100	243
10119	243
10418	243
11360	243
13760	243
16093	243
18691	243
19562	243
1717	244
3302	244
3630	244
5473	244
6438	244
7425	244
11193	244
14068	244
16936	244
18265	244
2278	245
3239	245
4106	245
9963	245
11597	245
13457	245
14270	245
14335	245
15970	245
6648	246
10610	246
1644	247
2700	247
3902	247
5243	247
5267	247
9601	247
9644	247
11365	247
12253	247
12330	247
13854	247
14825	247
15262	247
18217	247
19379	247
2334	248
15813	248
18718	248
13543	249
1013	250
8041	250
2934	251
7187	251
7660	251
8913	251
10414	251
15481	251
17460	251
18720	251
2119	252
3058	252
3489	252
4333	252
5899	252
6136	252
6918	252
7155	252
8504	252
8634	252
10077	252
11043	252
11123	252
11825	252
12339	252
12640	252
13874	252
14898	252
15135	252
16289	252
16318	252
18885	252
3677	253
12386	253
883	254
2184	254
3625	254
4725	254
6319	254
6506	254
7036	254
7344	254
11694	254
12889	254
14110	254
14480	254
17126	254
17181	254
17183	254
19287	254
501	255
14296	256
18361	257
451	258
1743	258
2928	258
3764	258
6954	258
9201	258
9737	258
10800	258
12582	258
13051	258
13854	258
18117	258
19222	258
892	259
11891	260
837	261
9731	261
11764	261
18280	261
786	262
16425	263
8720	264
588	265
14011	265
15025	265
15193	265
17450	266
4339	267
4732	267
8749	267
11043	267
11250	267
12265	267
16852	267
17692	267
18018	267
18278	267
2228	268
2768	268
4094	268
7302	268
9957	268
15446	268
16645	268
18110	268
18312	268
2418	269
11425	269
16440	269
17985	269
7029	270
15719	270
17208	270
18572	270
4616	271
587	272
7995	273
8006	273
18046	274
1143	275
6101	275
7214	275
14594	276
6648	277
8156	277
10170	278
15224	279
937	280
1909	280
2180	280
2353	280
3988	280
4954	280
6010	280
6046	280
8307	280
10520	280
11754	280
12431	280
14399	280
15366	280
16335	280
17089	280
17191	280
17336	280
17486	280
18038	280
18800	280
19073	280
16063	281
6821	282
7143	282
15200	282
12249	283
17100	283
2508	284
2225	285
14217	286
18312	286
18442	286
11743	287
4142	288
13892	288
9042	289
17465	290
9362	291
9841	291
13784	292
19525	293
348	294
2213	294
4082	294
5904	294
7076	294
8430	294
12786	294
13211	294
13419	294
15708	294
19140	294
2907	295
3785	295
4148	295
4376	295
8318	295
10154	295
11260	295
11692	295
12640	295
13935	295
14726	295
16289	295
18403	295
18628	295
2409	296
8456	296
10858	296
13350	296
13670	296
14702	296
15212	296
15975	296
15937	297
345	298
2728	298
4221	298
6252	298
6298	298
6391	298
6509	298
7121	298
7488	298
8011	298
8297	298
10188	298
10661	298
10712	298
11180	298
11767	298
12829	298
15172	298
16725	298
17150	298
18005	298
18200	298
10382	299
4653	300
14855	300
1366	301
5585	301
9444	302
9657	302
13448	302
6357	303
7169	304
1215	305
3252	305
3921	305
4502	305
5415	305
5831	305
6024	305
7127	305
7301	305
10576	305
10837	305
11407	305
11518	305
11817	305
14834	305
15398	305
15582	305
16518	305
16741	305
17049	305
17254	305
18773	305
7131	306
8357	306
11819	307
10367	308
17169	309
950	310
2802	310
3859	310
4079	310
7313	310
9199	310
9917	310
12252	310
13680	310
14273	310
14472	310
16830	310
17012	310
17748	310
18246	310
18198	311
188	312
384	312
4142	312
11737	312
12118	312
15975	312
19275	312
16265	313
10817	314
11803	314
16612	314
17022	314
17857	314
35	315
16262	315
505	316
604	316
786	316
875	316
899	316
1264	316
1683	316
1984	316
2028	316
2124	316
2159	316
2753	316
2826	316
3379	316
3618	316
3701	316
3946	316
4031	316
4810	316
5678	316
5901	316
6285	316
6367	316
7024	316
7093	316
8158	316
8464	316
8873	316
9167	316
9305	316
9424	316
9618	316
9660	316
10374	316
10679	316
10748	316
11317	316
11535	316
11770	316
12202	316
12399	316
12787	316
13354	316
13727	316
13822	316
13869	316
13872	316
14810	316
15127	316
15170	316
15586	316
15912	316
16049	316
16380	316
16488	316
16532	316
17182	316
17225	316
17804	316
17889	316
18132	316
18179	316
18268	316
18328	316
18386	316
18568	316
19347	316
19408	316
19631	316
67	317
2029	317
2505	317
19646	317
2885	318
3483	319
10817	319
4560	320
19313	321
2096	322
19222	322
2334	323
13382	323
749	324
5594	324
5859	324
7131	324
7986	324
9159	324
11924	324
15898	324
18118	324
10525	325
13555	325
14815	325
18677	325
1209	326
1443	326
2942	326
3675	326
4699	326
6648	326
8839	326
9665	326
10083	326
12245	326
13691	326
14505	326
16063	326
18664	326
19713	327
9536	328
15338	329
3106	330
604	331
7638	331
8401	331
17511	331
6368	332
10463	332
7889	333
8094	333
10366	333
12258	333
17522	333
18110	333
13400	334
8551	335
1940	336
10520	336
15244	336
358	337
1363	337
1456	337
1585	337
2013	337
2237	337
2728	337
3206	337
3385	337
4039	337
4100	337
6152	337
6470	337
6737	337
7120	337
7811	337
8236	337
9013	337
9093	337
9387	337
10596	337
11360	337
12164	337
13066	337
13071	337
13633	337
14043	337
14155	337
15444	337
15755	337
15950	337
16565	337
16987	337
17361	337
18691	337
19050	337
19500	337
17450	338
4520	339
532	340
12366	341
1208	342
12575	342
997	343
71	344
6530	344
11211	344
14682	344
298	345
7943	346
13560	346
3341	347
294	348
704	348
1122	348
1146	348
2325	348
3093	348
6542	348
7698	348
9714	348
18582	348
19400	348
9837	349
17897	349
15212	350
17990	350
19520	350
397	351
2093	351
6007	351
6468	351
9300	351
10014	351
17023	351
17807	351
17940	351
449	352
4395	353
7046	353
8989	353
12258	353
480	354
3570	354
4938	354
6157	354
10731	354
15100	354
12570	355
3498	356
8674	357
11621	357
243	358
337	358
1800	358
3390	358
3920	358
5459	358
5791	358
9015	358
11252	358
11419	358
13704	358
18007	358
18533	358
19092	358
19579	358
786	359
15033	360
9841	361
39	362
4145	362
11865	362
19089	362
8015	363
10631	363
13437	364
17225	364
18788	364
12044	365
49	366
104	366
134	366
843	366
1367	366
3109	366
3701	366
6310	366
7266	366
8259	366
9214	366
10396	366
11656	366
13299	366
13678	366
14325	366
15376	366
16661	366
16869	366
165	367
566	367
17061	367
16049	368
11196	369
17583	369
397	370
18819	370
17692	371
7943	372
1809	373
1101	374
6659	374
7422	374
8692	374
11378	374
11754	374
11999	374
13144	374
15004	374
16080	374
17548	374
18597	374
542	375
1451	375
2092	375
4663	375
5004	375
7325	375
9769	375
10091	375
12252	375
14109	375
16181	375
16604	375
17985	375
14356	376
3486	377
3977	377
7526	377
11558	377
16894	377
18156	377
9044	378
10737	378
14337	379
188	380
1634	380
8456	380
12118	380
12986	380
15975	380
19275	380
5970	381
8681	381
10295	381
10689	381
17649	381
18124	381
15626	382
6236	383
312	384
902	384
1827	384
2771	384
2961	384
4812	384
6159	384
9112	384
13789	384
19655	384
4817	385
4041	386
6396	386
8306	386
2746	387
3717	387
5345	387
7579	387
8295	387
10365	387
16033	387
18218	387
15733	388
10623	389
18712	389
999	390
1101	390
1141	390
1877	390
4929	390
6010	390
6658	390
6921	390
7141	390
9158	390
9411	390
9634	390
10518	390
11301	390
11922	390
13402	390
16851	390
18157	390
18689	390
19639	390
8140	391
78	392
4480	392
10774	392
15582	392
17965	392
11162	393
4397	394
16742	394
6407	395
15732	396
351	397
370	397
1566	397
1701	397
1909	397
2316	397
3264	397
4143	397
4715	397
6178	397
7630	397
8380	397
8682	397
8735	397
8940	397
9791	397
10943	397
10958	397
10977	397
14711	397
16077	397
17063	397
17593	397
18203	397
3341	398
4072	398
11771	399
4817	400
5261	401
18608	401
4223	402
6331	403
8736	403
14514	404
458	405
968	405
1224	405
1976	405
2624	405
2914	405
3256	405
4740	405
4884	405
5094	405
5566	405
5998	405
6010	405
6233	405
6366	405
6501	405
7071	405
7091	405
7351	405
7767	405
8232	405
9126	405
9194	405
11123	405
11301	405
11387	405
12570	405
12836	405
12862	405
13587	405
15278	405
15621	405
17585	405
18203	405
19161	405
19469	405
19639	405
1634	406
11425	406
3564	407
6236	407
9499	407
15414	407
16711	407
6614	408
6789	408
8435	408
9508	408
10556	408
16596	408
790	409
4527	409
721	410
1031	410
1686	410
2507	410
3803	410
4639	410
5416	410
5611	410
6024	410
10219	410
11817	410
11968	410
13308	410
13929	410
15180	410
15398	410
15589	410
16016	410
16827	410
17254	410
17775	410
18762	410
19071	410
1366	411
2025	411
2937	411
5502	411
8919	411
15194	411
17343	411
16786	412
3859	413
8070	413
12960	413
18283	414
3714	415
8370	416
11758	416
13770	416
19526	416
9644	417
3305	418
19614	419
8497	420
1443	421
3675	421
4354	421
5788	421
8839	421
9339	421
9806	421
10083	421
10326	421
10419	421
16346	421
18472	421
19178	421
200	422
12493	422
13561	422
17186	422
7029	423
6482	424
10070	425
18677	425
16973	426
5067	427
9563	428
5249	429
9300	429
15356	429
10806	430
3140	431
1952	432
2584	432
4256	432
18018	432
1024	433
7688	433
11921	433
18314	433
7003	434
117	435
1786	435
1903	435
3147	435
3539	435
4428	435
5677	435
6209	435
8135	435
8395	435
10273	435
11025	435
15139	435
16917	435
19127	435
7300	436
10553	436
11308	436
15464	436
16756	436
8553	437
9290	437
16142	437
13350	438
4835	439
15265	439
11622	440
1156	441
8158	441
12202	441
12044	442
8244	443
12714	444
19701	444
6368	445
19640	446
19072	447
630	448
1567	448
5628	448
6806	448
8317	448
10950	448
13168	448
13792	448
15060	448
16518	448
18052	448
352	449
1234	449
5383	449
5450	449
6879	449
7672	449
8272	449
10031	449
14382	449
15982	449
16518	449
19102	449
7141	450
258	451
6377	451
8158	451
8212	451
8219	451
10751	451
18788	451
13631	452
7053	453
15152	454
15607	454
1810	455
4510	455
12148	455
16155	455
3098	456
3572	456
4065	456
5804	456
6774	456
7076	456
9654	456
11163	456
11829	456
15046	456
17979	456
1922	457
6821	457
7058	457
12960	457
14273	457
16065	457
17743	457
405	458
7351	458
9634	458
17482	458
8109	459
2029	460
15859	460
11085	461
10419	462
14914	463
12822	464
12828	464
6548	465
6590	465
6654	465
6892	465
8169	465
8467	465
13451	465
13873	465
14480	465
18608	465
12247	466
18132	466
3009	467
7748	467
8450	467
18526	467
1837	468
6510	469
689	470
1124	470
16750	470
11377	471
13359	471
4395	472
10817	473
188	474
1634	474
2409	474
3140	474
5573	474
8456	474
9084	474
13670	474
15212	474
15975	474
17006	474
17592	474
19011	474
9628	475
5105	476
4532	477
10750	477
11807	477
5987	478
13316	479
15177	479
354	480
11930	480
5814	481
1624	482
3689	482
5203	482
9058	482
6728	483
8325	483
11212	484
2351	485
5791	486
5763	487
14790	487
17379	487
19509	487
8972	488
2606	489
1970	490
1930	491
1390	492
3154	492
3849	492
4036	492
4466	492
5157	492
5576	492
7224	492
7552	492
8465	492
11263	492
12901	492
13247	492
16454	492
17619	492
18797	492
18283	493
7169	494
17661	494
7135	495
17174	495
17418	495
8150	496
16048	497
16743	497
1322	498
5722	498
1930	499
569	500
2022	500
18217	500
255	501
7076	501
7253	501
8481	501
9654	501
10435	501
18305	501
18438	501
15338	502
6312	503
11994	504
316	505
8294	505
8625	505
9572	505
9620	505
11682	505
15871	505
17892	505
1171	506
6408	506
7960	506
3149	507
3537	507
10807	507
12752	507
14646	507
8305	508
1126	509
14127	509
14810	509
18695	509
11354	510
17985	511
792	512
1720	512
1898	512
2041	512
3014	512
5178	512
5560	512
6037	512
6268	512
7283	512
7360	512
7672	512
7821	512
9154	512
9239	512
11056	512
12199	512
12626	512
12630	512
12702	512
13174	512
13998	512
14238	512
15132	512
15410	512
16518	512
17031	512
19587	512
18312	513
25	514
10983	514
11844	514
14799	514
15370	514
605	515
1564	515
2930	515
3170	515
4499	515
5133	515
5409	515
7730	515
8972	515
9819	515
10139	515
11570	515
12103	515
12925	515
13230	515
14218	515
15338	515
15813	515
16518	515
16729	515
18115	515
25	516
891	516
976	516
1739	516
1878	516
2415	516
2693	516
2709	516
3979	516
4702	516
5465	516
6368	516
6529	516
6590	516
6947	516
7667	516
8072	516
8169	516
8929	516
9365	516
10983	516
11270	516
11795	516
12070	516
13194	516
13441	516
13873	516
14102	516
14266	516
15765	516
15841	516
16086	516
16427	516
17182	516
17319	516
17726	516
17994	516
18276	516
19074	516
19220	516
19307	516
14217	517
61	518
4784	518
5048	518
5806	518
6331	518
6570	518
11925	518
13995	518
14301	518
15818	518
17111	518
19528	518
4856	519
6881	519
11270	520
11616	520
2180	521
3039	521
4732	521
8621	521
16012	521
15626	522
16516	522
11881	523
14742	523
3740	524
17384	524
19520	525
2584	526
4380	526
4856	527
9485	528
19386	529
15511	530
3811	531
10755	531
16238	531
340	532
3849	532
6624	532
7649	532
14156	532
14486	532
15718	532
16346	533
2738	534
11162	534
11283	534
12258	534
17745	534
19251	534
19455	534
154	535
773	535
999	535
1118	535
1296	535
2258	535
3305	535
3538	535
4339	535
4872	535
5606	535
6212	535
8738	535
8749	535
10024	535
10270	535
11595	535
15401	535
16520	535
17204	535
19709	535
1640	536
1909	536
1925	536
1981	536
2849	536
6293	536
10888	536
10983	536
11216	536
12259	536
12616	536
14097	536
14256	536
14663	536
16778	536
19116	536
5393	537
6166	537
17263	537
1931	538
7501	538
15875	538
16144	538
17985	539
1573	540
15416	541
375	542
8456	542
17985	542
19690	542
5916	543
18482	543
5750	544
1734	545
12181	545
2225	546
7617	547
5788	548
7617	549
3934	550
5780	550
15139	550
12834	551
600	552
4433	552
19019	552
1289	553
1301	553
2584	553
8887	553
12556	553
13144	553
16377	553
17007	553
19262	553
7821	554
557	555
6604	555
9041	555
17237	555
8152	556
555	557
10426	557
13995	557
1543	558
3654	558
3761	558
3976	558
4519	558
6158	558
7241	558
7528	558
9127	558
9463	558
10344	558
11135	558
11169	558
11725	558
12113	558
12703	558
12847	558
14513	558
14731	558
15673	558
15896	558
16083	558
16589	558
17504	558
18165	558
18651	558
19463	558
6690	559
7616	559
8645	559
18553	559
18677	559
18791	559
1600	560
1945	561
4687	561
4934	561
12854	561
15519	561
18370	561
13966	562
4408	563
9962	564
740	565
367	566
2535	566
2617	566
3272	566
4496	566
5619	566
7803	566
8157	566
9590	566
10164	566
10429	566
11067	566
12452	566
12641	566
12724	566
16004	566
16981	566
18177	566
18291	566
18396	566
18852	566
15012	567
19049	568
137	569
500	569
1259	569
1811	569
3122	569
3908	569
6139	569
6650	569
10152	569
11004	569
11164	569
13943	569
14575	569
18965	569
19312	569
1462	570
11026	570
18608	571
2635	572
5791	573
9863	574
10576	574
14769	574
15261	574
18200	574
178	575
1521	575
1678	575
2337	575
3223	575
4043	575
4256	575
4436	575
4450	575
4687	575
6046	575
7097	575
8104	575
8635	575
8738	575
8821	575
8887	575
9788	575
9962	575
11043	575
11250	575
11498	575
11506	575
11554	575
12149	575
13540	575
13936	575
14401	575
14408	575
15445	575
15937	575
16377	575
16426	575
16534	575
17007	575
17212	575
17311	575
17529	575
17898	575
18333	575
18713	575
15212	576
729	577
2269	577
2553	577
3049	577
3162	577
4011	577
5689	577
6848	577
8224	577
8305	577
8922	577
10585	577
10808	577
11365	577
13012	577
15217	577
16392	577
16781	577
16943	577
196	578
1303	579
2388	579
7866	579
8990	579
11925	579
13628	579
15885	579
17709	579
19209	579
3830	580
9548	581
6155	582
13795	582
18356	582
1104	583
3664	583
4129	583
6451	583
7665	583
7751	583
8630	583
10728	583
11033	583
15188	583
16093	583
13024	584
15338	584
1297	585
2886	585
9768	585
18311	585
18132	586
84	587
272	587
1075	587
1626	587
2023	587
2563	587
2649	587
3601	587
4081	587
4430	587
4564	587
4845	587
5011	587
5277	587
5538	587
8080	587
8092	587
8224	587
8676	587
8812	587
8955	587
9753	587
11361	587
11366	587
12700	587
13270	587
14261	587
15037	587
16219	587
16224	587
17677	587
17714	587
17974	587
18546	587
18719	587
18965	587
35	588
265	588
992	588
1081	588
1241	588
3448	588
8267	588
8731	588
9433	588
10231	588
12722	588
13200	588
16804	588
18842	588
16813	589
12414	590
5605	591
3727	592
5806	593
10610	593
17205	593
13978	594
7943	595
11425	595
13560	595
2906	596
10748	596
17511	596
1837	597
2228	597
2768	597
3183	597
10144	597
10366	597
11162	597
15446	597
16677	597
18110	597
14435	598
2997	599
10858	599
11906	599
15075	599
17698	599
552	600
3884	600
8177	600
9617	600
13081	600
14275	600
16518	600
18652	600
19285	600
19632	600
2180	601
4880	601
6765	601
7217	601
14609	601
14882	601
17191	601
18755	601
19051	601
1646	602
2709	602
4825	602
7696	602
8556	602
9229	602
9591	602
13660	602
16465	602
16635	602
17081	602
17201	602
18952	602
19559	602
5504	603
18866	603
49	604
104	604
316	604
331	604
843	604
1200	604
1397	604
1646	604
1684	604
1779	604
2014	604
2046	604
2150	604
2159	604
2438	604
2503	604
2605	604
3548	604
3618	604
3623	604
3657	604
3799	604
4031	604
4268	604
4443	604
6227	604
7019	604
7607	604
7638	604
8420	604
8642	604
9323	604
9528	604
9917	604
11029	604
11031	604
11188	604
11272	604
11645	604
12623	604
12707	604
13299	604
13326	604
13678	604
13780	604
14683	604
14816	604
14846	604
14864	604
15022	604
15134	604
15690	604
16557	604
16661	604
17476	604
17554	604
18246	604
18268	604
19288	604
515	605
719	605
2930	605
3170	605
8972	605
2587	606
7503	607
9120	608
16904	609
12085	610
12414	610
14435	611
982	612
2508	612
5775	612
11686	612
12220	612
12280	612
13536	612
14526	612
2444	613
3039	613
4880	613
7217	613
221	614
15511	614
9215	615
10070	616
10750	616
14125	617
15081	617
1169	618
1269	618
4878	618
6718	618
8171	618
8297	618
19496	619
2194	620
7076	620
9601	620
11365	620
11600	620
13854	620
14167	620
15662	620
18994	620
9404	621
17023	621
2191	622
2004	623
11421	623
13940	623
6539	624
17715	624
639	625
1187	625
5108	625
6924	625
7281	625
7984	625
10005	625
10673	625
10750	625
13515	625
16320	625
16621	625
16661	625
18458	625
18833	625
971	626
19104	626
3183	627
3902	627
1186	628
3865	628
19685	628
15813	629
448	630
850	630
3163	630
3571	630
4967	630
5791	630
8462	630
10950	630
11194	630
13232	630
13820	630
16093	630
16282	630
18367	630
18533	630
10564	631
211	632
